estatisticas mensais clima
 Mes= 01
   39.7800   75.1000  111.4600   56.1400   41.9900   33.1700   82.9400  104.7200   71.9900   80.7100   55.4000   66.1300   76.0200
   39.6700   75.1000  111.4600   56.1400   41.9900   33.1700   82.9400  104.7200   71.9900   80.7100   55.4000   66.1300   76.0200
    8.3507   10.9550   13.2132    7.8116    6.7424    6.4984   11.6226   12.5137    7.5976   10.9406    6.7037    7.5206    7.7218
    4.7487    6.8527    8.4323    7.1841    6.2254    5.1024    7.1334    8.3653    9.4719    7.3743    8.2610    8.7899    9.8412
 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000
 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.1100    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.2900    0.0600    0.0300    0.0000    0.0000    0.0500    0.0200    0.0100    0.0000    0.0300    0.0000    0.0000    0.0000
    0.9100    0.4000    0.2700    0.1800    0.0800    0.6200    0.4300    0.3000    0.1900    0.5200    0.0600    0.1500    0.0900
   15.5000   20.2500   23.1800   20.1100   18.2400   16.5100   21.0400   23.8200   28.0800   22.2900   24.0000   25.6700   27.7100
   21.1300   31.1600   37.0500   33.9900   28.2900   22.3200   32.0200   36.8000   41.2800   33.5300   39.3600   37.3700   42.9400
   29.9200   44.1400   55.5200   49.9900   37.1900   25.8200   48.7000   56.3900   65.6400   49.7400   50.3500   62.5400   68.7200
    1.5090    2.5215    3.2876    2.4462    1.9043    1.3077    2.5955    2.7676    2.3923    2.1881    1.9170    2.2202    2.5147
    4.1628   11.6380   22.0418    8.3121    4.5321    1.8550   13.9594   17.2577    7.9435   10.0887    4.9034    7.0912    8.8667
 Mes= 04
    4.9783    5.4046    5.6237    4.8546    4.1599    4.7086    6.2590    7.0171    6.9422    6.9976    6.4037    6.7243    6.8849
    4.4934    6.3758    7.7377    6.5076    5.2337    4.8500    7.0739    7.8886    9.4532    7.1592    8.5383    8.8703    9.7163
