estatisticas mensais clima
 Mes= 01
    0.7847    0.7956    0.8142    0.6605    0.4450    0.8073    0.9987    1.3936    1.6111    1.4340    1.5991    1.6024    1.6075
   -0.5676   -0.6170   -0.7216   -0.9937   -1.0987   -0.6318   -0.2423    0.4992    0.9839    0.7985    0.5575    0.8532    0.8066
 Mes= 04
    0.3487    0.3408    0.3258    0.3745    0.4394    0.3300    0.2689    0.2020    0.1828    0.1974    0.1690    0.1709    0.1721
    0.2453    0.2808    0.3060    0.3305    0.3172    0.2762    0.2889    0.3022    0.3293    0.2787    0.3749    0.3397    0.3526
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0800    0.0300    0.0000    0.0000    0.0500    0.0300    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0900    0.0400    0.0000    0.0300    0.0600    0.0400    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.1100    0.0600    0.0200    0.0500    0.1000    0.0600    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.1500    0.1000    0.0700    0.0800    0.1600    0.0900    0.0400    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.2000    0.1500    0.0900    0.1200    0.2200    0.1500    0.0700    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.2900    0.2800    0.2100    0.2500    0.3900    0.2600    0.1800    0.0700    0.0000    0.0500    0.0000    0.0000    0.0000
    0.4100    0.4300    0.4400    0.5200    0.5900    0.4000    0.3200    0.1400    0.0000    0.1600    0.0000    0.0000    0.0000
    0.5000    0.5200    0.5300    0.6800    0.6900    0.5000    0.4300    0.2900    0.2000    0.2600    0.0000    0.0000    0.0000
    0.6100    0.6500    0.6700    0.8000    0.8400    0.6200    0.5700    0.5000    0.4000    0.4700    1.0000    0.3300    0.5000
    0.6800    0.7300    0.7700    0.8200    0.9100    0.7300    0.6400    0.6400    0.8000    0.5300    1.0000    0.6700    1.0000
    0.7400    0.7900    0.8100    0.8800    0.9500    0.7800    0.7100    0.7100    0.8000    0.6300    1.0000    1.0000    1.0000
    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000
    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000
    4.0768    3.5612    3.2678    3.0253    3.1526    3.6199    3.4609    3.3092    3.0363    3.5886    2.6674    2.9436    2.8357
    0.2452    0.2807    0.3059    0.3304    0.3171    0.2761    0.2888    0.3021    0.3292    0.2786    0.3747    0.3396    0.3525
 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000
 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000
   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000
    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0200    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0400    0.0100    0.0000    0.0000    0.0100    0.0100    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.8400    0.8900    0.9300    1.0000    1.0000    0.8900    0.9300    1.0000    1.0000    0.8900    1.0000    1.0000    1.0000
    0.9500    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000
    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000
    0.7544    0.7308    0.7287    0.5435    0.3716    0.8000    1.0602    1.5296    1.6624    1.5967    1.7645    1.7514    1.7221
   -0.3338   -0.5095   -0.7046   -1.1286   -1.1121   -0.3657    0.0773    1.0896    1.2476    1.5590    1.1144    1.4202    1.2207
 Mes= 05
    0.4279    0.4105    0.3969    0.4396    0.5274    0.4216    0.3361    0.2418    0.1928    0.2293    0.1808    0.1811    0.1815
    0.2421    0.2946    0.3330    0.3289    0.3144    0.2780    0.3017    0.3069    0.3239    0.2716    0.3850    0.3378    0.3494
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.1200    0.0400    0.0000    0.0300    0.1000    0.0800    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.1500    0.0600    0.0000    0.0500    0.1200    0.0900    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.1800    0.1000    0.0200    0.0800    0.1700    0.1200    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.2300    0.1500    0.0700    0.1500    0.2600    0.1800    0.0700    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.2800    0.2100    0.1400    0.2000    0.3500    0.2500    0.1100    0.0000    0.0000    0.0500    0.0000    0.0000    0.0000
    0.4000    0.3600    0.3300    0.4000    0.5000    0.3800    0.2900    0.0700    0.0000    0.1100    0.0000    0.0000    0.0000
    0.5300    0.5400    0.5800    0.6000    0.7100    0.5400    0.4300    0.2900    0.2000    0.2600    0.0000    0.0000    0.0000
    0.6000    0.6500    0.7000    0.7500    0.8100    0.6200    0.5400    0.3600    0.2000    0.3700    0.0000    0.3300    0.0000
    0.6900    0.7400    0.7900    0.8200    0.9300    0.7400    0.6800    0.5700    0.6000    0.5300    1.0000    0.3300    0.5000
    0.7600    0.8000    0.8600    0.8800    0.9500    0.7900    0.7500    0.7100    0.6000    0.5800    1.0000    0.6700    1.0000
    0.7900    0.8400    0.9100    0.9500    0.9800    0.8400    0.8200    0.7900    0.8000    0.6800    1.0000    1.0000    1.0000
    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000
    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000
    4.1306    3.3946    3.0027    3.0402    3.1802    3.5975    3.3151    3.2589    3.0871    3.6821    2.5975    2.9606    2.8624
    0.2420    0.2945    0.3329    0.3288    0.3143    0.2779    0.3015    0.3067    0.3238    0.2715    0.3848    0.3376    0.3492
 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000
 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0200    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
