SAE01_RB_conf_Madred SAE02_Cach_Esp SAE03_bacia-rio-Guapore SAE04_JRB-Jirau SAE05_Inc_ate_JRB SAE06_JRB-SAE SAE07_Jirau-SAE SAE08_Bacia_Inc_JPVila SAE09_Bacia_JPVila SAE10_Bacia_MontJP SAE11_Tot_JRB SAE12_MadredD SAE13_Bacia-rio-Mamore STAT01_Fruteira_ES STAT02_Francisco_gros_ES STAT03_FG_taici_SK STAT04_FG_Inc_bracoesquerdo_SK STAT05_FG_Inc_bracodireito_SK STAT06_FG_Ibitirama_SK STAT07_FG_montante_flu STAT08_FG_sao_simao_jusante_flu 
    0.2100    0.3200    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1000    0.4800    0.0100    0.0200    0.0000    0.0000    0.3900    0.0000    0.0000    0.0000    0.0000
    0.2500    0.3400    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1000    0.5000    0.0100    0.0400    0.0000    0.0000    0.5000    0.0000    0.0000    0.0000    0.0000
    0.2700    0.3800    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1200    0.6300    0.0200    0.1200    0.0200    0.0200    0.7800    0.0100    0.0000    0.0100    0.0200
    0.3300    0.4700    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1400    0.6900    0.0200    0.1500    0.0400    0.0400    1.0200    0.0200    0.0100    0.0100    0.0400
    0.3400    0.4900    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1500    0.7300    0.0300    0.1600    0.0400    0.0400    1.1900    0.0200    0.0100    0.0200    0.0400
    0.4000    0.5100    0.0000    0.0000    0.0100    0.0000    0.0000    0.0000    0.0000    0.0000    0.1500    0.8500    0.0300    0.2300    0.0600    0.0600    1.2700    0.0300    0.0100    0.0300    0.0600
    0.4200    0.5400    0.0000    0.0000    0.0100    0.0000    0.0000    0.0000    0.0000    0.0000    0.1600    0.8600    0.0300    0.3200    0.0600    0.0600    1.3000    0.0300    0.0100    0.0300    0.0600
    0.4500    0.6000    0.0000    0.0000    0.0100    0.0000    0.0000    0.0000    0.0000    0.0000    0.1900    0.8700    0.0300    0.3300    0.0600    0.0600    1.3200    0.0300    0.0100    0.0400    0.0600
    0.5200    0.8300    0.0000    0.0000    0.0400    0.0000    0.0000    0.0000    0.0000    0.0000    0.2500    1.3800    0.0700    0.5400    0.1900    0.1900    2.2900    0.1100    0.0300    0.0700    0.1900
    0.4100    0.6600    0.0000    0.0000    0.0400    0.0000    0.0000    0.0000    0.0000    0.0000    0.2000    1.1500    0.0700    0.5400    0.1900    0.1900    2.2300    0.1100    0.0300    0.0700    0.1900
