GFS1P00H03T00E00 00 23 2021/07/14 21 2021 07 14 00  0.30   0.24   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.08   0.25   0.04   0.00   0.00   0.00   0.03   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 24 2021/07/15 00 2021 07 15 00  0.09   0.09   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.03   0.12   0.01   0.00   0.00   0.00   0.02   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 25 2021/07/15 03 2021 07 15 00  0.02   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.01   0.00   0.00   0.00   0.00   0.01   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 26 2021/07/15 06 2021 07 15 00  0.00   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 27 2021/07/15 09 2021 07 15 00  0.00   0.04   0.00   0.00   0.02   0.00   0.00   0.00   0.00   0.00   0.01   0.08   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 28 2021/07/15 12 2021 07 15 00  0.01   0.06   0.00   0.00   0.03   0.00   0.00   0.00   0.00   0.00   0.02   0.10   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 29 2021/07/15 15 2021 07 15 00  0.24   0.24   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.09   0.31   0.08   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 30 2021/07/15 18 2021 07 15 00  0.68   0.53   0.02   0.00   0.01   0.01   0.03   0.03   0.03   0.03   0.22   0.53   0.23   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 31 2021/07/15 21 2021 07 15 00  0.83   0.49   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.28   0.30   0.54   0.00   0.00   0.00   0.02   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 32 2021/07/16 00 2021 07 16 00  0.88   0.47   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.41   0.22   1.07   0.00   0.00   0.00   0.06   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 33 2021/07/16 03 2021 07 16 00  0.52   0.26   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.30   0.07   0.85   0.00   0.00   0.00   0.13   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 34 2021/07/16 06 2021 07 16 00  0.45   0.25   0.01   0.00   0.03   0.00   0.00   0.00   0.00   0.00   0.24   0.12   0.67   0.00   0.00   0.00   0.13   0.00   0.00   0.00   0.00 
GFS1P00H03T00E00 00 35 2021/07/16 09 2021 07 16 00  0.75   0.49   0.01   0.00   0.09   0.00   0.00   0.00   0.00   0.00   0.29   0.36   0.57   0.00   0.00   0.00   0.02   0.00   0.00   0.00   0.00 
