08 2021 07 17 00    4.08     7.35     0.00     1.21     3.77     0.99     0.36     0.13     0.08     0.02     2.25    10.09     0.23     0.00     0.00     0.00     0.06     0.00     0.00     0.00     0.00 
08 2021 07 18 00    3.78     3.37     0.11     1.02     0.88     1.06     1.19     1.02     0.64     0.33     1.30     3.39     0.89     0.00     0.00     0.00     0.02     0.00     0.00     0.00     0.00 
08 2021 07 19 00    1.48     1.62     0.00     0.08     0.06     0.06     0.00     0.00     0.00     0.00     0.50     2.16     0.10     1.50     1.79     1.72     2.03     1.00     0.16     0.78     1.76 
08 2021 07 20 00    0.57     0.38     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.13     0.31     0.08     0.03     0.04     0.04     0.04     0.02     0.01     0.02     0.04 
08 2021 07 21 00    0.93     0.55     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.19     0.35     0.13     0.01     0.02     0.02     0.02     0.01     0.01     0.01     0.02 
08 2021 07 22 00    0.84     0.59     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.18     0.53     0.02     1.88     1.77     1.70     2.03     0.99     0.37     0.91     1.74 
08 2021 07 23 00    2.17     1.71     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.53     1.75     0.13     0.33     0.31     0.30     0.56     0.17     0.25     0.28     0.30 
08 2021 07 24 00    2.94     2.01     0.03     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.72     1.69     0.51     1.07     1.96     1.89     2.31     1.10     1.27     1.58     1.93 
08 2021 07 25 00    1.65     1.02     0.04     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.44     0.71     0.55     0.00     0.00     0.00     0.00     0.00     0.11     0.07     0.00 
08 2021 07 26 00    6.43     4.79     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.63     4.57     0.99     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00 
08 2021 07 27 00    0.76     0.62     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.20     0.67     0.09     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00 
09 2021 07 12 00    0.07     0.06     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.02     0.08     0.01     0.01     0.02     0.02     0.30     0.01     0.00     0.01     0.02 
09 2021 07 13 00    0.45     0.51     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.15     0.72     0.01     0.05     0.00     0.00     0.76     0.00     0.00     0.00     0.00 
09 2021 07 14 00    0.81     0.73     0.01     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.23     0.87     0.06     0.23     0.00     0.00     0.06     0.00     0.00     0.00     0.00 
09 2021 07 15 00    1.97     1.42     0.01     0.00     0.01     0.00     0.00     0.00     0.00     0.00     0.49     1.30     0.30     0.00     0.00     0.00     0.22     0.00     0.00     0.00     0.00 
09 2021 07 16 00   13.75     9.61     0.49     0.00     0.81     0.00     0.00     0.00     0.00     0.00     5.17     7.82     9.14     0.00     0.00     0.00     0.09     0.00     0.00     0.00     0.00 
09 2021 07 17 00    3.92     5.82     0.03     0.14     1.33     0.15     0.18     0.14     0.08     0.03     1.87     8.40     0.68     0.00     0.00     0.00     0.13     0.00     0.00     0.00     0.00 
09 2021 07 18 00    3.98     3.69     0.04     0.33     0.30     0.32     0.28     0.35     0.27     0.20     1.20     4.25     0.39     0.13     0.00     0.00     0.28     0.00     0.00     0.00     0.00 
09 2021 07 19 00    1.91     1.94     0.00     0.00     0.03     0.00     0.00     0.00     0.00     0.00     0.64     2.50     0.33     1.62     1.98     1.91     2.22     1.11     0.73     1.23     1.95 
09 2021 07 20 00    0.40     0.50     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.15     0.75     0.02     2.12     1.40     1.35     1.58     0.79     0.31     0.73     1.38 
09 2021 07 21 00    0.60     0.62     0.03     0.42     0.12     0.88     2.04     2.18     2.09     1.97     0.26     0.81     0.03     0.15     0.04     0.04     0.09     0.02     0.00     0.01     0.04 
09 2021 07 22 00    1.04     0.82     0.00     0.65     0.10     0.84     1.32     1.50     1.27     1.07     0.30     0.82     0.03     0.00     0.00     0.00     0.06     0.00     0.00     0.00     0.00 
