estatisticas mensais clima
 Mes= 01
    9.8200   10.7600   10.7600    9.8700    9.2200    9.7900   11.8900   12.5000   10.5400   11.8900   11.4400   10.8700   10.5000
   11.4700   13.7800   14.2300   12.7800   11.7000   11.7300   15.1900   15.5600   13.6500   14.1800   15.6000   14.4100   13.6500
   12.7100   15.5500   16.4700   15.2100   13.5600   12.9600   17.6500   17.6900   16.6800   16.2600   18.3300   16.6000   16.7100
   13.5900   16.7500   18.6400   16.5200   14.7000   14.0100   19.4000   19.8000   19.0100   18.1200   19.8200   18.4800   19.5200
   39.7800   47.5900   63.0100   56.6500   37.7200   34.1300   82.9400  104.7200  102.6600   80.7100   54.2000   84.8500  109.1700
   40.7800   48.5900   64.0100   57.6500   38.7200   35.1300   83.9400  105.7200  103.6600   81.7100   55.2000   85.8500  110.1700
    8.2482    6.8709    7.5421    7.7891    6.2589    6.4003   10.1492   11.4996   11.3102   10.3193    6.4480   10.0055   11.8867
    4.9412    7.0676    8.4821    7.3970    6.1828    5.4856    8.2658    9.1879    9.1598    7.9135    8.5557    8.5752    9.2629
  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000
  848.0000  848.0000  848.0000  848.0000  848.0000  848.0000  848.0000  848.0000  848.0000  848.0000  848.0000  848.0000  848.0000
   82.0000   82.0000   82.0000   82.0000   82.0000   82.0000   82.0000   82.0000   82.0000   82.0000   82.0000   82.0000   82.0000
    8.8172    8.8172    8.8172    8.8172    8.8172    8.8172    8.8172    8.8172    8.8172    8.8172    8.8172    8.8172    8.8172
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
    1.3953    1.8000    2.2715    2.0001    1.5893    1.4816    2.1831    2.7535    3.0289    2.2876    1.5500    2.3872    3.1403
    3.6367    4.5348    7.3494    5.5799    3.1775    3.0793    9.5394   16.0490   17.4404   10.2315    2.5005   10.4421   19.8483
 Mes= 03
    5.7145    5.8810    6.0317    5.3286    4.6822    5.7388    7.0073    8.2401    7.7120    8.1011    7.3315    7.6430    7.7992
    4.6760    7.4708   10.1221    6.5286    5.2698    4.9453    7.2276    8.7872    9.4459    7.7686    8.9647    9.2770   10.0273
    0.0900    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    1.2600    0.5700    0.4800    0.2700    0.1300    0.8000    0.7700    0.6200    0.5000    0.9800    0.2300    0.4200    0.3900
    1.4700    0.7700    0.6100    0.3600    0.2300    1.1100    0.9600    0.8400    0.6800    1.2100    0.3900    0.6100    0.5900
    1.8300    1.0400    0.8800    0.5600    0.4200    1.4900    1.3400    1.2800    1.0500    1.7900    0.6700    0.9800    0.9000
    2.5200    1.6000    1.3900    1.0200    0.8400    2.0100    2.1900    2.3100    1.7700    2.7900    1.3200    1.6700    1.5700
    3.1600    2.4600    1.9900    1.6600    1.3500    2.7500    2.9800    3.3000    2.7000    3.8600    2.1400    2.4400    2.4400
    4.6800    4.1350    3.5000    3.2850    2.9450    4.5750    4.9550    5.9000    4.6950    6.1450    4.2450    4.6350    4.5650
    6.4100    6.1200    5.7100    5.3800    5.1300    6.6500    7.7300    8.9900    7.5500    9.0000    7.3800    7.7200    7.4900
    7.6900    7.7300    7.3100    7.1700    6.6700    7.9200    9.3900   11.3800    9.9000   11.1900   10.2300    9.7200    9.7500
    9.6400   10.1300   10.1700    9.3700    8.6400   10.0000   11.9000   14.6200   13.2900   13.9300   13.4200   13.2500   13.1500
   10.5500   11.5000   12.0600   10.8500   10.3200   11.1400   13.7300   17.0900   15.8400   15.4700   16.1200   16.0900   16.0400
   11.3600   12.2400   13.2200   13.1700   11.6700   12.2800   15.0800   18.8800   17.6000   17.0500   17.8800   18.5700   18.4700
   58.9000  146.7000  226.0200   70.9300   37.7600   45.4300   68.8500  108.9300   82.6000   84.8900   71.5500   79.3100   83.2000
   58.8100  146.7000  226.0200   70.9300   37.7600   45.4300   68.8500  108.9300   82.6000   84.8900   71.5500   79.3100   83.2000
   12.5771   19.6365   22.3293   10.8645    7.1653    9.1865    9.5260   12.3965    8.7445   10.9273    7.9813    8.5491    8.2974
    4.6735    7.4668   10.1167    6.5251    5.2670    4.9426    7.2237    8.7825    9.4408    7.7644    8.9599    9.2721   10.0219
  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000
  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
    2.8921    8.2544   12.0851    2.9670    2.0147    1.7676    2.7661    3.1136    2.8387    2.5874    2.4857    2.7399    2.9357
   21.0365  136.6897  241.2605   15.6122    5.7356    6.0692   13.5400   21.4655   11.4771   13.5775    8.6163   10.7806   11.9376
 Mes= 04
